hora,dato
1:00:00,8.83749
2:00:00,0
3:00:00,0.9
4:00:00,47.87052
5:00:00,7.20899
6:00:00,6.06065
7:00:00,14.548091
8:00:00,0.06295
9:00:00,90.044
10:00:00,5.12
11:00:00,157.3925
12:00:00,2.21814
13:00:00,0
14:00:00,0.07722
15:00:00,0.2611
16:00:00,0
17:00:00,7.33259
18:00:00,1.806558
19:00:00,9.7398
20:00:00,0
21:00:00,5.2245
22:00:00,0
23:00:00,4.735
0:00:00,3.228
1:00:00,35.60725
2:00:00,8.84743
3:00:00,1.69534
4:00:00,0.9
5:00:00,0
6:00:00,0
7:00:00,13.5976
8:00:00,29.5445
9:00:00,3.0236
10:00:00,7.36136
11:00:00,12.95731
12:00:00,9.76042
13:00:00,0
14:00:00,4.736
15:00:00,3.3225
16:00:00,33.86113
17:00:00,9.00637
18:00:00,8.84189
19:00:00,2.28182
20:00:00,8.34214
21:00:00,0
22:00:00,5.2125
23:00:00,0
0:00:00,1.0097
1:00:00,5.7835
2:00:00,20.15275
3:00:00,0
4:00:00,1.62855
5:00:00,3.96785
6:00:00,3.05358
7:00:00,40.9624
8:00:00,0
9:00:00,44.72311
10:00:00,3.2416
11:00:00,0.7562
12:00:00,37.902
13:00:00,43.8985
14:00:00,23.97975
15:00:00,0
16:00:00,-0.273626
17:00:00,2.5
18:00:00,36.64536
19:00:00,45.48475
20:00:00,3.0855
21:00:00,50.127755
22:00:00,16.99909
23:00:00,27.121053
0:00:00,0
1:00:00,0
2:00:00,4.733
3:00:00,7.38
4:00:00,14.20456
5:00:00,5.0881
6:00:00,8.84092
7:00:00,8.03912
8:00:00,0
9:00:00,0.9
10:00:00,0
11:00:00,8.11226
12:00:00,12.46768
13:00:00,0.07066
14:00:00,127.3895
15:00:00,2.05722
16:00:00,0
17:00:00,2.95668
18:00:00,5.70605
19:00:00,0
20:00:00,5.2187
21:00:00,0
22:00:00,2.6884
23:00:00,20.0705
0:00:00,95.6495
1:00:00,58.073
2:00:00,32.86475
3:00:00,29.59963
4:00:00,0.78645
5:00:00,0
6:00:00,37.60564
7:00:00,5.895137
8:00:00,0.248822
9:00:00,4.7007
10:00:00,23.15425
11:00:00,29.3175
12:00:00,17.12196
13:00:00,0
14:00:00,0
15:00:00,2.5
16:00:00,17.28165
17:00:00,69.499
18:00:00,0
19:00:00,5.2139
20:00:00,122.24337
21:00:00,49.939084
22:00:00,23.089
23:00:00,29.31575
0:00:00,17.1379
1:00:00,0
2:00:00,3.23568
3:00:00,11.23471
4:00:00,0
5:00:00,39.20737
6:00:00,0
7:00:00,45.14553
8:00:00,0.111813
9:00:00,3.246
10:00:00,0.7033
11:00:00,39.5605
12:00:00,0
13:00:00,7.0125
14:00:00,4.14537
15:00:00,8.44703
16:00:00,9.0336
17:00:00,15.51032
18:00:00,4.52557
19:00:00,16.656095
20:00:00,0
21:00:00,24.65
22:00:00,8.2881
23:00:00,14.653673
0:00:00,52.032
1:00:00,0
2:00:00,0
3:00:00,0
4:00:00,49.53858
5:00:00,13.17364
6:00:00,5
7:00:00,23.2473
8:00:00,3.03554
9:00:00,10.319232
10:00:00,16.97066
11:00:00,1.8701
12:00:00,23.3455
13:00:00,2.0259
14:00:00,0
15:00:00,0
16:00:00,2.89044
17:00:00,7.91615
18:00:00,0
19:00:00,5.2174
20:00:00,108.696
21:00:00,3.9454
22:00:00,20.072
23:00:00,51.0815
0:00:00,32.32125
1:00:00,0
2:00:00,1.6821
3:00:00,3.43406
4:00:00,3.27689
5:00:00,0
6:00:00,42.62867
7:00:00,0
8:00:00,38.24877
9:00:00,4.2387
10:00:00,0.9606
11:00:00,35.4865
12:00:00,80.69888
13:00:00,48.89153
14:00:00,8.444777
15:00:00,0
16:00:00,-3.993654
17:00:00,2.5
18:00:00,67.99875
19:00:00,1.9497
20:00:00,24.21922
21:00:00,14.02838
22:00:00,28.007071
23:00:00,0
0:00:00,51.968
1:00:00,1.58655
2:00:00,0
3:00:00,1.2053
4:00:00,14.516043
5:00:00,3.08818
6:00:00,0
7:00:00,22.19469
8:00:00,4.7888
9:00:00,3.02117
10:00:00,39.6415
11:00:00,51.776
12:00:00,0
13:00:00,4.533356
14:00:00,17.875975
15:00:00,25.130715
16:00:00,0
17:00:00,24.65
18:00:00,8.2874
19:00:00,0
20:00:00,93.7265
21:00:00,5.12
22:00:00,58.912
23:00:00,0
0:00:00,0.07884
1:00:00,69.15337
2:00:00,4.8691
3:00:00,0
4:00:00,1.4232
5:00:00,1.743277
6:00:00,9.7182
7:00:00,0
8:00:00,0
9:00:00,4.732
10:00:00,7.8335
11:00:00,14.22731
12:00:00,5.0867
13:00:00,8.84462
14:00:00,8.86725
15:00:00,0
16:00:00,0.9
17:00:00,0
18:00:00,0
19:00:00,8.93069
20:00:00,19.12611
21:00:00,19.97642
22:00:00,0.11628
23:00:00,31.076
0:00:00,0
1:00:00,1.727775
2:00:00,3.80102
3:00:00,3.17011
4:00:00,43.7757
5:00:00,0
6:00:00,40.53942
7:00:00,10.9163
8:00:00,3.533
9:00:00,0.7701
10:00:00,36.1335
11:00:00,77.80812
12:00:00,37.73208
13:00:00,8.715
14:00:00,4.02562
15:00:00,8.440395
16:00:00,0.0103
17:00:00,3.8899
18:00:00,23.53875
19:00:00,5.97158
20:00:00,32.930153
21:00:00,0
22:00:00,24.65
23:00:00,8.2859
0:00:00,0
1:00:00,0
2:00:00,0
3:00:00,17.289642
4:00:00,5
5:00:00,24.7012
6:00:00,69.19338
7:00:00,16.391855
8:00:00,13.48956
9:00:00,3.039
10:00:00,4.17087
11:00:00,0
12:00:00,0
13:00:00,9.02479
14:00:00,0
15:00:00,25.797887
16:00:00,50.37282
17:00:00,8.286
18:00:00,14.658737
19:00:00,0.01109
20:00:00,12.91
21:00:00,4.15963
22:00:00,4.73
23:00:00,0.45231
0:00:00,5.09363
1:00:00,8.84439
2:00:00,1.78964
3:00:00,0
4:00:00,0.9
5:00:00,0
6:00:00,20.29529
7:00:00,8.70056
8:00:00,19.31133
9:00:00,2.88328
10:00:00,0
11:00:00,88.62
12:00:00,5.184
13:00:00,58.4
14:00:00,0
15:00:00,0.077976
16:00:00,64.34963
17:00:00,6.1318
18:00:00,0
19:00:00,3.102802
20:00:00,8.9764
21:00:00,0
22:00:00,68.63688
23:00:00,23.9665
0:00:00,0
1:00:00,-2.975494
2:00:00,2.5
3:00:00,36.03545
4:00:00,45.24975
5:00:00,2.8905
6:00:00,49.851391
7:00:00,16.0189
8:00:00,25.510083
9:00:00,52.16
10:00:00,0
11:00:00,0
12:00:00,0
13:00:00,15.59332
14:00:00,5
15:00:00,24.8172
16:00:00,2.9831
17:00:00,3.03404
18:00:00,16.303223
19:00:00,14.66888
20:00:00,12.416
21:00:00,3.40663
22:00:00,0
23:00:00,3.91556
0:00:00,0
1:00:00,6.022289
2:00:00,38.016793
3:00:00,50.60784
4:00:00,24.65
5:00:00,8.2857
6:00:00,14.689008
7:00:00,0.0876
8:00:00,0
9:00:00,100.49675
10:00:00,0
11:00:00,0
12:00:00,20.073113
13:00:00,5
14:00:00,22.891
15:00:00,69.18337
16:00:00,0.4707
17:00:00,13.807245
18:00:00,9.20635
19:00:00,2.5864
20:00:00,0.886605
21:00:00,0
22:00:00,0
23:00:00,0
0:00:00,15.000226
1:00:00,5
2:00:00,20.8361
3:00:00,69.21963
4:00:00,10.531382
5:00:00,9.0306
6:00:00,1.5901
7:00:00,7.147404
