hora,dato
0:00:00,0
0:00:00,0
0:00:00,0
0:00:00,3.037394
0:00:00,8
0:00:00,25.0439
0:00:00,10.2134
0:00:00,0
0:00:00,4.998973
1:00:00,23.475
1:00:00,0
1:00:00,0
1:00:00,2.9106
1:00:00,0
1:00:00,0
1:00:00,5.2192
1:00:00,72.525
1:00:00,5.3675
1:00:00,30.34525
2:00:00,89.53575
2:00:00,46.577
2:00:00,27.79825
2:00:00,0
2:00:00,29.8565
2:00:00,1.38075
2:00:00,0
2:00:00,0
2:00:00,0
2:00:00,0.014375
2:00:00,2.499376
2:00:00,4.6386
3:00:00,23.369
3:00:00,35.3766
3:00:00,0
3:00:00,0
3:00:00,-0.34044
3:00:00,3
3:00:00,0.221768
3:00:00,0
3:00:00,5.2203
3:00:00,72.5435
3:00:00,0
3:00:00,0
4:00:00,51.328
4:00:00,2.2701
4:00:00,0
4:00:00,0.173181
4:00:00,5.67292
4:00:00,3.720987
4:00:00,0.826556
4:00:00,2.9817
4:00:00,0
4:00:00,9.991253
4:00:00,29.5125
5:00:00,5.376
5:00:00,149.742
5:00:00,2.21382
5:00:00,0
5:00:00,3.24144
5:00:00,0
5:00:00,0.052648
5:00:00,9.7948
5:00:00,0
5:00:00,5.4112
5:00:00,7.85875
6:00:00,4.745
6:00:00,0
6:00:00,29.084
6:00:00,8.848446
6:00:00,0.000445
6:00:00,0.9803
6:00:00,0
6:00:00,1.92
6:00:00,15.0567
6:00:00,29.842
6:00:00,0
6:00:00,0
6:00:00,0
6:00:00,0
0:00:00,23.544
0:00:00,35.82312
0:00:00,0
0:00:00,0
0:00:00,-1.897051
0:00:00,3
0:00:00,0.034166
0:00:00,0
0:00:00,54.638
0:00:00,0
0:00:00,0
1:00:00,0
1:00:00,4.749
1:00:00,0
1:00:00,0
1:00:00,0
1:00:00,6.411147
1:00:00,0.00043
1:00:00,0
1:00:00,0.9524
1:00:00,0
1:00:00,1.92
1:00:00,0
1:00:00,0
1:00:00,0.057028
1:00:00,0
2:00:00,35.10837
2:00:00,0
2:00:00,100.73562
2:00:00,2.22012
2:00:00,0
2:00:00,0
2:00:00,0.0327
2:00:00,0
2:00:00,0
2:00:00,0.03852
2:00:00,5.5717
2:00:00,0
2:00:00,2.8035
3:00:00,91.32725
3:00:00,4.7505
3:00:00,0
3:00:00,0
3:00:00,0.000394
3:00:00,0.9558
3:00:00,0
3:00:00,1.92
3:00:00,10.9854
3:00:00,29.864
3:00:00,1.2453
3:00:00,0
3:00:00,0
3:00:00,0.157277
3:00:00,0
4:00:00,23.283
4:00:00,30.36978
4:00:00,0
4:00:00,0
4:00:00,3
4:00:00,0.368092
4:00:00,0
4:00:00,5.218
4:00:00,66.573
4:00:00,0
5:00:00,4.16312
5:00:00,9.0669
5:00:00,0
5:00:00,0.08001
5:00:00,0
5:00:00,27.739639
5:00:00,48.296013
5:00:00,8.2913
5:00:00,13.049721
5:00:00,0
6:00:00,0
6:00:00,151.73571
6:00:00,0
6:00:00,0
6:00:00,-52.849746
6:00:00,0
6:00:00,25.0427
0:00:00,90.91425
0:00:00,0
0:00:00,41.4665
0:00:00,0.00044
0:00:00,0.9434
0:00:00,0
0:00:00,1.92
0:00:00,15.5794
0:00:00,29.828
0:00:00,1.4805
0:00:00,0.113529
0:00:00,0
0:00:00,0.092091
1:00:00,51.456
1:00:00,0
1:00:00,0
1:00:00,0
1:00:00,-80.939716
1:00:00,0
1:00:00,8
1:00:00,25.0393
1:00:00,0
1:00:00,4.954516
1:00:00,0.000073
1:00:00,0
2:00:00,14.042
2:00:00,1.98038
2:00:00,8.456805
2:00:00,9.5673
2:00:00,0
2:00:00,4.63982
2:00:00,21.606343
2:00:00,38.363811
2:00:00,23.8742
2:00:00,8.2882
2:00:00,12.98832
2:00:00,0
3:00:00,0
3:00:00,35.11338
3:00:00,0
3:00:00,0
3:00:00,-79.304707
3:00:00,0
3:00:00,120.4605
3:00:00,0
3:00:00,0
3:00:00,0
3:00:00,0
3:00:00,0.018805
3:00:00,4.5596
4:00:00,4.7485
4:00:00,0
4:00:00,0
4:00:00,5.443842
4:00:00,0.000409
4:00:00,0.9543
4:00:00,0
4:00:00,1.92
4:00:00,8.8414
4:00:00,29.935
4:00:00,0.231572
4:00:00,0.1512
4:00:00,0.130964
5:00:00,51.456
5:00:00,2.2659
5:00:00,0
5:00:00,0.116491
5:00:00,9.563072
5:00:00,3.71677
5:00:00,0
5:00:00,2.9795
5:00:00,0.643577
5:00:00,45.94175
6:00:00,31.957
6:00:00,29.661
6:00:00,14.0335
6:00:00,8.464282
6:00:00,16.0769
6:00:00,-1.558293
6:00:00,0
6:00:00,1.1823
6:00:00,0
6:00:00,0
6:00:00,0
6:00:00,2.80717
6:00:00,4.6434
6:00:00,0.9603
7:00:00,31.079
7:00:00,29.67
7:00:00,14.0535
7:00:00,4.15206
7:00:00,8.460506
7:00:00,17.2637
7:00:00,0
7:00:00,33.049
7:00:00,4.897633
7:00:00,27.751001
7:00:00,27.252519
7:00:00,0
7:00:00,24.2736
7:00:00,7.0051
8:00:00,51.008
8:00:00,0
8:00:00,0
8:00:00,0
8:00:00,11.391462
8:00:00,8
8:00:00,25.02
8:00:00,9.404
8:00:00,3.072158
8:00:00,7.597765
8:00:00,0
9:00:00,170.98837
9:00:00,2.21292
9:00:00,0
9:00:00,3.258
9:00:00,0
9:00:00,0
9:00:00,5.2148
9:00:00,0
9:00:00,5.342
9:00:00,16.44675
10:00:00,38.738
10:00:00,40.45825
10:00:00,0
10:00:00,2.122575
10:00:00,2.823881
10:00:00,1.09095
10:00:00,0
10:00:00,0
10:00:00,0
10:00:00,4.528587
10:00:00,4.6399
10:00:00,0.9601
10:00:00,46.4605
11:00:00,84.808
11:00:00,34.99306
11:00:00,0
11:00:00,0.480809
11:00:00,3
11:00:00,0
11:00:00,0
11:00:00,51.562704
11:00:00,0.000145
11:00:00,28.050306
11:00:00,0
12:00:00,50.688
12:00:00,0
12:00:00,2.073225
12:00:00,0
12:00:00,0
12:00:00,2.003558
12:00:00,0
12:00:00,0
12:00:00,10.0273
12:00:00,0.9598
12:00:00,46.4665
13:00:00,40.48988
13:00:00,0
13:00:00,2.096325
7:00:00,23.188
7:00:00,24.98463
7:00:00,1.989445
7:00:00,0
7:00:00,1.850685
7:00:00,3
7:00:00,0.009301
7:00:00,0
7:00:00,117.7705
7:00:00,51.356962
7:00:00,0
8:00:00,38.774
8:00:00,43.84262
8:00:00,0
8:00:00,2.1231
8:00:00,0
8:00:00,3.479636
8:00:00,0
8:00:00,0
8:00:00,0
8:00:00,0
8:00:00,4.6452
8:00:00,0.9601
8:00:00,46.62775
9:00:00,0
9:00:00,151.61035
9:00:00,5.376
9:00:00,-26.622156
9:00:00,0
9:00:00,0.046368
9:00:00,135.2255
9:00:00,0
9:00:00,0
9:00:00,2.5087
9:00:00,0
9:00:00,9.7815
10:00:00,93.59425
10:00:00,4.7055
10:00:00,0
10:00:00,37.423
10:00:00,0.000577
10:00:00,0.9996
10:00:00,0
10:00:00,1.92
10:00:00,16.4697
10:00:00,29.6825
10:00:00,0
10:00:00,0.004809
10:00:00,0.012584
10:00:00,0.069403
11:00:00,22.764
11:00:00,17.132495
11:00:00,0
11:00:00,3.25584
11:00:00,0.029896
11:00:00,0.000073
11:00:00,0
11:00:00,5.2121
11:00:00,254.54737
11:00:00,16.448
12:00:00,91.274
12:00:00,43.531
12:00:00,40.68175
12:00:00,41.99856
12:00:00,29.684
12:00:00,1.0836
12:00:00,0
12:00:00,0
12:00:00,0
12:00:00,0.000308
12:00:00,3.905721
12:00:00,4.6434
13:00:00,88.83825
13:00:00,39.699
13:00:00,33.70955
13:00:00,11.7741
13:00:00,29.639
13:00:00,1.0836
13:00:00,0
13:00:00,0
6:00:00,0
6:00:00,26.665556
6:00:00,50.863614
6:00:00,0.000767
6:00:00,8.2936
6:00:00,14.628127
6:00:00,0
7:00:00,148.6605
7:00:00,2.21652
7:00:00,0
7:00:00,3.26052
7:00:00,0
7:00:00,0
7:00:00,5.2193
7:00:00,0
7:00:00,1.8993
7:00:00,15.902
8:00:00,108.5115
8:00:00,0
8:00:00,33.976
8:00:00,0.000535
8:00:00,0
8:00:00,12.8563
8:00:00,29.7
8:00:00,1.18335
8:00:00,0
8:00:00,0
8:00:00,0.044795
8:00:00,2.802263
9:00:00,50.944
9:00:00,0
9:00:00,0
9:00:00,0
9:00:00,11.451848
9:00:00,8
9:00:00,25.0141
9:00:00,9.9523
9:00:00,3.072755
9:00:00,5.649919
9:00:00,0
10:00:00,4.15731
10:00:00,0
10:00:00,0.589
10:00:00,10.006192
10:00:00,15.239204
10:00:00,0
10:00:00,35.891949
10:00:00,50.540608
10:00:00,0.00009
10:00:00,14.581841
10:00:00,0
11:00:00,0
11:00:00,152.05144
11:00:00,5.44
11:00:00,176.22912
11:00:00,2.21274
11:00:00,0
11:00:00,0.036936
11:00:00,138.66575
11:00:00,0.0126
11:00:00,0
11:00:00,0.062825
11:00:00,9.8167
11:00:00,0
11:00:00,5.0495
12:00:00,0
12:00:00,4.712
12:00:00,0
12:00:00,9.978434
12:00:00,16.934146
12:00:00,0.000629
12:00:00,0
12:00:00,1.0044
12:00:00,0
12:00:00,1.92
12:00:00,15.5434
12:00:00,0.062593
12:00:00,0.077522
12:00:00,0.234742
13:00:00,0
13:00:00,4.7035
6:00:00,109.6495
6:00:00,0
6:00:00,0.000023
6:00:00,0.6781
6:00:00,0
6:00:00,9.7877
7:00:00,108.408
7:00:00,0
7:00:00,29.935
7:00:00,0.00056
7:00:00,0.993
7:00:00,0
7:00:00,1.92
7:00:00,14.1887
7:00:00,29.817
7:00:00,1.1823
7:00:00,0
7:00:00,0
7:00:00,0
7:00:00,0.002815
8:00:00,159.458
8:00:00,2.21634
8:00:00,17.143459
8:00:00,0
8:00:00,3.25872
8:00:00,0
8:00:00,0
8:00:00,5.2145
8:00:00,4.6891
8:00:00,16.326
9:00:00,88.0195
9:00:00,29.687
9:00:00,12.9915
9:00:00,4.15669
9:00:00,8.469152
9:00:00,18.591
9:00:00,0
9:00:00,30.16463
9:00:00,4.897787
9:00:00,23.113889
9:00:00,0
9:00:00,22.5432
9:00:00,8.2864
10:00:00,0
10:00:00,151.67596
10:00:00,0
10:00:00,0
10:00:00,-28.528868
10:00:00,0
10:00:00,138.052
10:00:00,0
10:00:00,0
10:00:00,2.7942
10:00:00,0
10:00:00,9.7988
11:00:00,0
11:00:00,4.7095
11:00:00,0
11:00:00,9.9901
11:00:00,17.000246
11:00:00,0.000601
11:00:00,0
11:00:00,1.0011
11:00:00,0
11:00:00,1.92
11:00:00,0.000266
11:00:00,0.000347
11:00:00,0.03429
11:00:00,0
12:00:00,151.75475
12:00:00,5.376
12:00:00,176.37013
12:00:00,2.21256
12:00:00,0
12:00:00,0
12:00:00,0.1325
12:00:00,0
12:00:00,0.172507
12:00:00,0.078806
12:00:00,9.7798
12:00:00,0
6:00:00,29.50738
6:00:00,4.925874
6:00:00,28.010697
6:00:00,0
6:00:00,24.3313
7:00:00,0
7:00:00,151.83795
7:00:00,5.376
7:00:00,0
7:00:00,-51.395166
7:00:00,0
7:00:00,0.073944
7:00:00,111.38975
7:00:00,0
7:00:00,0
7:00:00,0
7:00:00,1.6141
7:00:00,0
7:00:00,8.7649
8:00:00,0
8:00:00,4.703
8:00:00,14.218998
8:00:00,5.106309
8:00:00,8.821563
8:00:00,0
8:00:00,0.9984
8:00:00,1.92
8:00:00,50.154606
8:00:00,0
8:00:00,0
8:00:00,0
9:00:00,38.81
9:00:00,39.96213
9:00:00,0
9:00:00,2.122575
9:00:00,0
9:00:00,3.376199
9:00:00,0
9:00:00,0
9:00:00,0
9:00:00,0.002411
9:00:00,2.92245
9:00:00,4.6372
9:00:00,0.8278
9:00:00,46.413
10:00:00,88.11525
10:00:00,29.656
10:00:00,12.9845
10:00:00,8.46354
10:00:00,21.0293
10:00:00,-0.173609
10:00:00,0
10:00:00,30.5155
10:00:00,6.25956
10:00:00,27.977079
10:00:00,0
10:00:00,24.2398
10:00:00,8.2864
11:00:00,50.816
11:00:00,0
11:00:00,0
11:00:00,0
11:00:00,-33.769565
11:00:00,15.571613
11:00:00,8
11:00:00,24.9868
11:00:00,5.047809
11:00:00,16.803961
11:00:00,0.000114
11:00:00,1.8101
12:00:00,12.978
12:00:00,4.15581
12:00:00,8.458216
12:00:00,21.5476
12:00:00,0
12:00:00,4.855208
12:00:00,37.2362
12:00:00,50.522795
12:00:00,24.8221
12:00:00,8.2853
7:00:00,51.2
7:00:00,0
7:00:00,0
7:00:00,0
7:00:00,11.391784
7:00:00,8
7:00:00,25.0266
7:00:00,7.5756
7:00:00,3.075765
7:00:00,9.777296
8:00:00,29.744
8:00:00,13.3015
8:00:00,4.15569
8:00:00,8.468201
8:00:00,17.675
8:00:00,0
8:00:00,32.96387
8:00:00,4.899062
8:00:00,28.516899
8:00:00,0
8:00:00,24.2058
8:00:00,8.2514
8:00:00,14.682955
9:00:00,94.10775
9:00:00,0
9:00:00,34.966
9:00:00,0.000544
9:00:00,0
9:00:00,1.92
9:00:00,10.8993
9:00:00,29.643
9:00:00,1.16445
9:00:00,0
9:00:00,0
9:00:00,0.081441
10:00:00,22.898
10:00:00,34.9051
10:00:00,17.129628
10:00:00,0
10:00:00,3
10:00:00,0.063937
10:00:00,0
10:00:00,5.2134
10:00:00,193.40225
10:00:00,51.586386
10:00:00,0.001085
11:00:00,40.96087
11:00:00,0
11:00:00,2.0748
11:00:00,0
11:00:00,2.357986
11:00:00,0
11:00:00,0
11:00:00,0.008804
11:00:00,9.2908
11:00:00,0.9601
11:00:00,46.54475
12:00:00,78.88425
12:00:00,35.1
12:00:00,34.92444
12:00:00,0
12:00:00,-0.308741
12:00:00,3
12:00:00,0
12:00:00,0
12:00:00,30.6785
12:00:00,51.570478
12:00:00,0
12:00:00,27.994686
12:00:00,0
13:00:00,83.58375
13:00:00,34.91912
13:00:00,0
13:00:00,-1.173152
13:00:00,3
13:00:00,2.426456
13:00:00,0
13:00:00,0
13:00:00,51.428978
13:00:00,0
6:00:00,0
6:00:00,0
6:00:00,0
6:00:00,0
6:00:00,3.7523
6:00:00,14.5315
7:00:00,38.707
7:00:00,43.81163
7:00:00,0
7:00:00,2.205525
7:00:00,3.475197
7:00:00,0
7:00:00,0
7:00:00,0
7:00:00,0
7:00:00,2.8019
7:00:00,4.6445
7:00:00,0.9604
7:00:00,47.15775
8:00:00,71.036
8:00:00,22.978
8:00:00,32.46922
8:00:00,0
8:00:00,-0.228091
8:00:00,3
8:00:00,0.008872
8:00:00,0
8:00:00,133.98375
8:00:00,51.747894
8:00:00,0
8:00:00,27.246207
9:00:00,0
9:00:00,4.705
9:00:00,14.200816
9:00:00,5.908134
9:00:00,8.764302
9:00:00,0
9:00:00,0.9993
9:00:00,50.261217
9:00:00,0
9:00:00,0
9:00:00,14.578629
9:00:00,0
10:00:00,5.376
10:00:00,171.20363
10:00:00,2.21256
10:00:00,0.046152
10:00:00,0
10:00:00,3.2562
10:00:00,0
10:00:00,0
10:00:00,0
10:00:00,0
10:00:00,4.3926
10:00:00,16.442
11:00:00,93.8995
11:00:00,44.189
11:00:00,42.0103
11:00:00,16.4598
11:00:00,29.7365
11:00:00,1.0815
11:00:00,0
11:00:00,0.006056
11:00:00,0.026579
11:00:00,4.527788
11:00:00,4.653
12:00:00,22.605
12:00:00,0.704242
12:00:00,0
12:00:00,3.25656
12:00:00,0.04602
12:00:00,0
12:00:00,5.2129
12:00:00,218.60713
12:00:00,30.6215
13:00:00,22.625
13:00:00,0
13:00:00,0
13:00:00,3.204
13:00:00,0.519818
7:00:00,4.745
7:00:00,14.21863
7:00:00,5.103676
7:00:00,8.845688
7:00:00,0
7:00:00,49.535342
7:00:00,0
7:00:00,14.642759
7:00:00,0
8:00:00,0
8:00:00,151.85496
8:00:00,5.376
8:00:00,-32.042342
8:00:00,0
8:00:00,0.046548
8:00:00,96.978
8:00:00,0
8:00:00,0
8:00:00,2.0309
8:00:00,0
8:00:00,9.8133
8:00:00,0
9:00:00,22.925
9:00:00,34.90759
9:00:00,17.132651
9:00:00,0
9:00:00,-2.461711
9:00:00,3
9:00:00,0.019312
9:00:00,0
9:00:00,169.33938
9:00:00,51.691979
9:00:00,0
9:00:00,27.238692
10:00:00,50.944
10:00:00,0
10:00:00,0
10:00:00,15.599978
10:00:00,8
10:00:00,25.0012
10:00:00,0.074927
10:00:00,9.0031
10:00:00,4.345917
10:00:00,16.081599
11:00:00,30.582
11:00:00,12.983
11:00:00,4.15694
11:00:00,8.457299
11:00:00,20.8218
11:00:00,0
11:00:00,30.9625
11:00:00,6.251616
11:00:00,42.451701
11:00:00,50.598126
11:00:00,19.5229
11:00:00,8.2853
11:00:00,14.690957
12:00:00,0
12:00:00,0
12:00:00,0
12:00:00,-3.695251
12:00:00,15.558964
12:00:00,8
12:00:00,22.6653
12:00:00,138.419
12:00:00,5.036972
12:00:00,14.697024
12:00:00,0.201859
12:00:00,1.3822
13:00:00,50.752
13:00:00,0
13:00:00,0
13:00:00,0
13:00:00,2.25136
13:00:00,15.538501
13:00:00,8
13:00:00,20.2873
13:00:00,2.29056
13:00:00,14.265557
13:00:00,0.534326
13:00:00,0.000037
13:00:00,2.360306
13:00:00,0.174138
13:00:00,0
13:00:00,0
13:00:00,9.0127
13:00:00,0.9601
13:00:00,46.4165
14:00:00,88.43425
14:00:00,32.063
14:00:00,30.44213
14:00:00,0
14:00:00,-6.690114
14:00:00,3
14:00:00,0
14:00:00,0
14:00:00,18.41862
14:00:00,51.446638
14:00:00,0
14:00:00,28.044097
14:00:00,0
15:00:00,51.392
15:00:00,0
15:00:00,0
15:00:00,0.256343
15:00:00,6.989221
15:00:00,8
15:00:00,25.0176
15:00:00,0.035222
15:00:00,8.94
15:00:00,2.51716
15:00:00,0
16:00:00,2.45338
16:00:00,0
16:00:00,24.9177
16:00:00,0
16:00:00,10.020399
16:00:00,0
16:00:00,11.80884
16:00:00,50.21552
16:00:00,0.913958
16:00:00,8.2862
16:00:00,14.719303
16:00:00,0
17:00:00,92.161
17:00:00,58.626
17:00:00,32.55137
17:00:00,0
17:00:00,1.1193
17:00:00,0
17:00:00,0.244153
17:00:00,0
17:00:00,0.002219
17:00:00,4.527279
17:00:00,4.7578
17:00:00,0.9599
18:00:00,23.43249
18:00:00,23.96519
18:00:00,1.928579
18:00:00,0
18:00:00,4.4
18:00:00,0.021102
18:00:00,0
18:00:00,5.2177
18:00:00,249.59875
18:00:00,50.123988
18:00:00,0
19:00:00,51.392
19:00:00,0
19:00:00,0
19:00:00,0.016346
19:00:00,15.589202
19:00:00,16.8
19:00:00,25.0145
19:00:00,14.0338
19:00:00,5.081857
19:00:00,16.882271
20:00:00,0
20:00:00,14.118
20:00:00,2.39912
20:00:00,8.359507
13:00:00,0.016233
13:00:00,3.012444
13:00:00,4.6371
14:00:00,22.964
14:00:00,0
14:00:00,0
14:00:00,2.9232
14:00:00,1.232774
14:00:00,0
14:00:00,5.2077
14:00:00,275.9295
14:00:00,34.1005
15:00:00,58.643
15:00:00,20.373
15:00:00,0
15:00:00,1.870575
15:00:00,3.730175
15:00:00,0
15:00:00,0.528706
15:00:00,0
15:00:00,3.539186
15:00:00,4.6474
15:00:00,0.9596
15:00:00,46.5155
16:00:00,88.18375
16:00:00,31.852
16:00:00,13.641
16:00:00,8.450564
16:00:00,0.078884
16:00:00,0.046
16:00:00,21.33138
16:00:00,4.259357
16:00:00,0.144215
16:00:00,22.728276
16:00:00,0
16:00:00,24.65
17:00:00,0
17:00:00,4.708
17:00:00,0
17:00:00,33.38916
17:00:00,17.196138
17:00:00,0.000243
17:00:00,1.0072
17:00:00,0
17:00:00,1.92
17:00:00,16.3512
17:00:00,29.6915
17:00:00,0.063677
17:00:00,0.011141
17:00:00,0.049317
17:00:00,0
18:00:00,9.856
18:00:00,151.00475
18:00:00,2.21832
18:00:00,0.078192
18:00:00,0
18:00:00,3.26952
