hora,dato
0:00:00,4.16812
0:00:00,0
0:00:00,2.4473
0:00:00,0
0:00:00,0
0:00:00,0
0:00:00,9.251442
0:00:00,18.705662
0:00:00,8.2889
0:00:00,6.474029
0:00:00,0
1:00:00,39.31725
1:00:00,10.655
1:00:00,0
1:00:00,1.8774
1:00:00,3.926959
1:00:00,3.27223
1:00:00,0
1:00:00,46.569106
1:00:00,0
1:00:00,36.057003
1:00:00,2.446723
1:00:00,2.9146
1:00:00,0.7374
1:00:00,31.367
2:00:00,55.805
2:00:00,23.221
2:00:00,17.99825
2:00:00,0
2:00:00,1.068632
2:00:00,2.5
2:00:00,28.511781
2:00:00,0
2:00:00,6.6193
2:00:00,69.275
2:00:00,0
2:00:00,16.187235
2:00:00,28.049975
3:00:00,51.584
3:00:00,1.806
3:00:00,0
3:00:00,4.457816
3:00:00,0
3:00:00,3.266842
3:00:00,0
3:00:00,38.59817
3:00:00,7.1799
3:00:00,0
3:00:00,31.37
4:00:00,7.001
4:00:00,4.177
4:00:00,8.454383
4:00:00,1.3575
4:00:00,0
4:00:00,4.685672
4:00:00,20.190693
4:00:00,16.139158
4:00:00,24.65
4:00:00,8.2865
4:00:00,6.465513
4:00:00,0
5:00:00,65.38975
5:00:00,39.21187
5:00:00,23.668
5:00:00,8.271
5:00:00,29.558
5:00:00,0.91455
5:00:00,0
5:00:00,12.164716
5:00:00,7.801001
5:00:00,2.888425
5:00:00,4.3933
6:00:00,23.22912
6:00:00,35.994
6:00:00,2.214596
6:00:00,0
6:00:00,3.24864
6:00:00,34.485645
6:00:00,0
6:00:00,3.778
0:00:00,54.214
0:00:00,29.3785
0:00:00,9.783
0:00:00,8.454432
0:00:00,2.205445
0:00:00,6.8588
0:00:00,16.989
0:00:00,4.565198
0:00:00,16.853994
0:00:00,28.012313
0:00:00,0
0:00:00,24.65
1:00:00,77.18325
1:00:00,6.7955
1:00:00,0.51525
1:00:00,3.283267
1:00:00,0
1:00:00,0
1:00:00,8.2764
1:00:00,29.568
1:00:00,0.88305
1:00:00,19.703223
1:00:00,12.094952
1:00:00,7.757217
2:00:00,1.99998
2:00:00,0
2:00:00,0
2:00:00,3.2328
2:00:00,4.404109
2:00:00,0
2:00:00,2.9394
2:00:00,0.055
2:00:00,0
3:00:00,65.53125
3:00:00,40.96075
3:00:00,0.38
3:00:00,0
3:00:00,0.88515
3:00:00,0
3:00:00,46.85205
3:00:00,7.981141
3:00:00,2.448544
3:00:00,3.2431
3:00:00,0.7033
4:00:00,55.653
4:00:00,29.7165
4:00:00,35.9975
4:00:00,0
4:00:00,0.335276
4:00:00,2.5
4:00:00,0
4:00:00,7.7786
4:00:00,19.906
4:00:00,0
4:00:00,14.700883
4:00:00,27.037443
4:00:00,0
5:00:00,0
5:00:00,4.734
5:00:00,7.2685
5:00:00,5.042084
5:00:00,5.204277
5:00:00,0.138652
5:00:00,0
5:00:00,1.0209
5:00:00,0
5:00:00,0
5:00:00,7.0858
5:00:00,9.113111
5:00:00,19.814837
5:00:00,19.897885
6:00:00,102.93325
6:00:00,5.12
6:00:00,57.75125
6:00:00,2.2149
6:00:00,0
6:00:00,0.076212
6:00:00,4.3485
6:00:00,0
6:00:00,4.780415
0:00:00,63.0895
0:00:00,46.99212
0:00:00,22.176
0:00:00,0
0:00:00,0.91455
0:00:00,0
0:00:00,46.342992
0:00:00,0
0:00:00,7.43653
0:00:00,2.446114
0:00:00,2.6828
0:00:00,0.5525
1:00:00,0
1:00:00,103.64625
1:00:00,5.12
1:00:00,-77.41536
1:00:00,0
1:00:00,0.077472
1:00:00,103.7525
1:00:00,11.254
1:00:00,0
1:00:00,0
1:00:00,8.32676
1:00:00,9.7267
2:00:00,0
2:00:00,4.7345
2:00:00,0
2:00:00,0
2:00:00,0
2:00:00,2.869232
2:00:00,0
2:00:00,1.011
2:00:00,0
2:00:00,20.045233
2:00:00,9.056714
2:00:00,19.089733
2:00:00,0
3:00:00,5.12
3:00:00,55.75325
3:00:00,1.9971
3:00:00,0
3:00:00,0.077256
3:00:00,3.22092
3:00:00,0
3:00:00,6.413645
3:00:00,9.6986
3:00:00,0
3:00:00,0.0536
3:00:00,0
4:00:00,66.5485
4:00:00,38.07475
4:00:00,26.483
4:00:00,0
4:00:00,29.552
4:00:00,0.8862
4:00:00,0
4:00:00,46.959915
4:00:00,11.158178
4:00:00,8.232308
4:00:00,2.630675
4:00:00,4.0393
5:00:00,0
5:00:00,51.584
5:00:00,0
5:00:00,0
5:00:00,-45.683488
5:00:00,2.086791
5:00:00,5
5:00:00,25.0534
5:00:00,115.692
5:00:00,0.358051
5:00:00,7.145258
5:00:00,19.58046
5:00:00,0.0306
6:00:00,9.8665
6:00:00,4.17787
6:00:00,8.461194
6:00:00,12.9444
6:00:00,0
6:00:00,0
0:00:00,0
0:00:00,103.22275
0:00:00,0
0:00:00,0
0:00:00,-79.538312
0:00:00,0
0:00:00,5
0:00:00,25.052
0:00:00,88.133
0:00:00,8.8079
0:00:00,9.474946
0:00:00,15.45469
0:00:00,0
0:00:00,8.213849
1:00:00,23.04662
1:00:00,17.9875
1:00:00,0
1:00:00,0
1:00:00,4.582024
1:00:00,2.5
1:00:00,26.746745
1:00:00,0
1:00:00,58.322
1:00:00,0
1:00:00,16.634722
1:00:00,28.035458
2:00:00,0
2:00:00,0
2:00:00,1.864275
2:00:00,4.07724
2:00:00,3.255853
2:00:00,46.732684
2:00:00,0
2:00:00,38.319784
2:00:00,3.2394
2:00:00,0.7686
2:00:00,31.389
3:00:00,55.701
3:00:00,29.881
3:00:00,7.0055
3:00:00,8.454327
3:00:00,3.414663
3:00:00,8.0036
3:00:00,0.313
3:00:00,15.059281
3:00:00,28.023891
3:00:00,0
3:00:00,24.65
4:00:00,0
4:00:00,0
4:00:00,0
4:00:00,-71.805956
4:00:00,0
4:00:00,5
4:00:00,25.0544
4:00:00,114.705
4:00:00,0
4:00:00,6.564342
4:00:00,19.338617
4:00:00,0
5:00:00,22.99725
5:00:00,0
5:00:00,0
5:00:00,3.19176
5:00:00,36.456611
5:00:00,5.81679
5:00:00,0
5:00:00,1.8185
5:00:00,146.96512
5:00:00,20.315
6:00:00,74.04575
6:00:00,39.10675
6:00:00,27.936
6:00:00,29.58
6:00:00,0.93555
6:00:00,0
6:00:00,46.8817
6:00:00,7.327061
6:00:00,2.887658
6:00:00,4.6973
0:00:00,4.7315
0:00:00,6.584
0:00:00,27.37625
0:00:00,0
0:00:00,1.59932
0:00:00,1.0026
0:00:00,0
0:00:00,0
0:00:00,8.8291
0:00:00,29.581
0:00:00,9.086198
0:00:00,18.985195
0:00:00,19.208442
0:00:00,12.712098
1:00:00,51.456
1:00:00,0
1:00:00,0
1:00:00,0
1:00:00,0
1:00:00,5
1:00:00,25.061
1:00:00,7.1663
1:00:00,0
1:00:00,9.241742
1:00:00,16.467278
2:00:00,29.3075
2:00:00,7.007
2:00:00,4.17113
2:00:00,8.449536
2:00:00,0
2:00:00,0
2:00:00,4.594589
2:00:00,19.555365
2:00:00,0
2:00:00,24.65
2:00:00,8.289
2:00:00,6.485084
3:00:00,0
3:00:00,103.31175
3:00:00,0
3:00:00,0
3:00:00,-75.341245
3:00:00,5
3:00:00,25.0653
3:00:00,108.762
3:00:00,8.6028
3:00:00,6.600798
3:00:00,19.371272
3:00:00,0
3:00:00,4.469943
4:00:00,0
4:00:00,4.7335
4:00:00,7.006
4:00:00,0.44052
4:00:00,0
4:00:00,1.013428
4:00:00,0
4:00:00,1.018
4:00:00,0
4:00:00,0
4:00:00,6.6183
4:00:00,9.113228
4:00:00,19.769582
4:00:00,19.833074
5:00:00,0
5:00:00,1.7661
5:00:00,0
5:00:00,4.538183
5:00:00,3.268351
5:00:00,46.966589
5:00:00,0
5:00:00,37.577953
5:00:00,4.9681
5:00:00,0.7031
5:00:00,31.3755
6:00:00,70.003
6:00:00,28.842
6:00:00,0
6:00:00,-2.234661
6:00:00,2.5
6:00:00,0
0:00:00,51.456
0:00:00,1.855875
0:00:00,0
0:00:00,3.93094
0:00:00,1.589618
0:00:00,3.294842
0:00:00,38.952402
0:00:00,6.2887
0:00:00,0
0:00:00,31.311
1:00:00,55.38175
1:00:00,2.0052
1:00:00,0
1:00:00,3.20868
1:00:00,4.828966
1:00:00,0
1:00:00,2.9348
1:00:00,0
1:00:00,0.0562
1:00:00,4.61975
2:00:00,72.2355
2:00:00,39.30913
2:00:00,6.7815
2:00:00,0
2:00:00,0
2:00:00,6.9079
2:00:00,29.616
2:00:00,0.8778
2:00:00,0
2:00:00,19.710341
2:00:00,11.044581
2:00:00,7.262845
2:00:00,2.450221
3:00:00,23.11888
3:00:00,31.208
3:00:00,0
3:00:00,0
3:00:00,0
3:00:00,2.5
3:00:00,29.525963
3:00:00,0
3:00:00,0
3:00:00,2.9539
3:00:00,56.6785
3:00:00,0
4:00:00,51.52
4:00:00,0
4:00:00,1.765575
4:00:00,0
4:00:00,4.455529
4:00:00,3.258235
4:00:00,0
4:00:00,34.898277
4:00:00,6.6114
4:00:00,0.7033
4:00:00,31.3645
5:00:00,103.03075
5:00:00,5.12
5:00:00,53.3545
5:00:00,2.0835
5:00:00,0
5:00:00,0.07632
5:00:00,4.0291
5:00:00,0
5:00:00,5.494027
5:00:00,5.8582
5:00:00,0
5:00:00,0.047
6:00:00,0
6:00:00,4.7325
6:00:00,7.2755
6:00:00,26.982
6:00:00,5.034774
6:00:00,8.450707
6:00:00,0.446127
6:00:00,1.0209
6:00:00,0
6:00:00,0
6:00:00,9.689
6:00:00,9.111571
6:00:00,17.873113
0:00:00,23.3555
0:00:00,17.97975
0:00:00,0
0:00:00,0
0:00:00,0
0:00:00,2.5
0:00:00,28.349292
0:00:00,0
0:00:00,3.0844
0:00:00,53.009
0:00:00,0
1:00:00,0
1:00:00,4.733
1:00:00,0
1:00:00,0
1:00:00,0
1:00:00,0
1:00:00,1.0025
1:00:00,19.376643
1:00:00,9.038804
1:00:00,17.354176
1:00:00,6.477235
1:00:00,0
2:00:00,0
2:00:00,103.9875
2:00:00,5.184
2:00:00,56.80875
2:00:00,0
2:00:00,0.077508
2:00:00,99.862
2:00:00,11.676
2:00:00,0
2:00:00,0
2:00:00,5.136261
2:00:00,9.7227
2:00:00,0
3:00:00,0
3:00:00,4.7345
3:00:00,7.3295
3:00:00,0
3:00:00,0
3:00:00,3.802349
3:00:00,1.0164
3:00:00,0
3:00:00,0
3:00:00,6.9348
3:00:00,29.588
3:00:00,9.115305
3:00:00,19.676408
3:00:00,20.0126
3:00:00,11.611303
4:00:00,22.96225
4:00:00,0
