hora,dato
0:00:00,51.968
0:00:00,0
0:00:00,0
0:00:00,0
0:00:00,-0.041542
0:00:00,0
0:00:00,5
0:00:00,13.0563
0:00:00,4.5604
0:00:00,0
0:00:00,2.387757
0:00:00,3.85378
1:00:00,23.06525
1:00:00,31.16875
1:00:00,0
1:00:00,0
1:00:00,2.20896
1:00:00,6.06089
1:00:00,0
1:00:00,1.9682
1:00:00,194.6915
1:00:00,0
1:00:00,0
2:00:00,34.2645
2:00:00,0
2:00:00,0
2:00:00,0
2:00:00,0.73815
2:00:00,0
2:00:00,8.94007
2:00:00,2.574103
2:00:00,3.402801
2:00:00,3.2344
2:00:00,0.7701
3:00:00,35.44125
3:00:00,23.20925
3:00:00,32.36025
3:00:00,0
3:00:00,-1.05489
3:00:00,2.5
3:00:00,12.40131
3:00:00,103.3065
3:00:00,141.537
3:00:00,0
3:00:00,6.83396
3:00:00,21.84476
4:00:00,51.904
4:00:00,0
4:00:00,0
4:00:00,0.88605
4:00:00,5.486733
4:00:00,5
4:00:00,15.9898
4:00:00,3.959
4:00:00,0
4:00:00,7.304942
5:00:00,6.784
5:00:00,50.616
5:00:00,1.5345
5:00:00,0.078876
5:00:00,0
5:00:00,2.20428
5:00:00,0
5:00:00,8.10943
5:00:00,0
5:00:00,0
5:00:00,0.0554
5:00:00,0
6:00:00,90.771
6:00:00,3.967
6:00:00,0.24325
6:00:00,2.98571
6:00:00,0.9
6:00:00,0
6:00:00,0
6:00:00,10.4954
6:00:00,29.60519
6:00:00,0.73815
6:00:00,15.23215
6:00:00,14.33262
0:00:00,0
0:00:00,101.323
0:00:00,6.848
0:00:00,66.548
0:00:00,0
0:00:00,0.079416
0:00:00,138.26025
0:00:00,2.7916
0:00:00,0
0:00:00,0
0:00:00,0
0:00:00,9.7813
0:00:00,0
1:00:00,51.86662
1:00:00,10.413
1:00:00,0
1:00:00,1.066788
1:00:00,2.5
1:00:00,67.11025
1:00:00,1.0061
1:00:00,0.54688
1:00:00,3.76634
1:00:00,26.506447
1:00:00,0
2:00:00,52.032
2:00:00,1.62855
2:00:00,0
2:00:00,0.41097
2:00:00,0
2:00:00,3.0568
2:00:00,0
2:00:00,15.62612
2:00:00,3.9905
2:00:00,0
2:00:00,34.9545
3:00:00,0
3:00:00,7.0255
3:00:00,4.154
3:00:00,8.451761
3:00:00,10.6652
3:00:00,1.523
3:00:00,0
3:00:00,4.617835
3:00:00,10.812095
3:00:00,0
3:00:00,24.65
3:00:00,8.2832
3:00:00,6.481257
4:00:00,0
4:00:00,86.5485
4:00:00,6.912
4:00:00,0
4:00:00,0.831681
4:00:00,0
4:00:00,0.079164
4:00:00,131.92587
4:00:00,5.4478
4:00:00,0
4:00:00,6.79456
4:00:00,0
4:00:00,0.201971
4:00:00,9.6895
5:00:00,23.148
5:00:00,28.36875
5:00:00,0
5:00:00,0
5:00:00,2.5
5:00:00,30.5054
5:00:00,64.8145
5:00:00,5.129
5:00:00,102.87963
5:00:00,0
5:00:00,18.77785
6:00:00,0.841
6:00:00,22.221
6:00:00,0
6:00:00,1.716225
6:00:00,2.88629
6:00:00,3.06606
6:00:00,0
0:00:00,51.2595
0:00:00,37.214
0:00:00,0.921
0:00:00,8.573
0:00:00,0
0:00:00,8.3921
0:00:00,29.57762
0:00:00,0.7392
0:00:00,0
0:00:00,5.03152
0:00:00,1.85913
0:00:00,1.539097
0:00:00,3.402297
1:00:00,0
1:00:00,0
1:00:00,0
1:00:00,-2.20052
1:00:00,5
1:00:00,13.0451
1:00:00,138.09831
1:00:00,7.305432
1:00:00,1.73726
1:00:00,0
2:00:00,4.15537
2:00:00,9.143
2:00:00,0
2:00:00,0
2:00:00,0
2:00:00,4.614509
2:00:00,10.495425
2:00:00,21.54677
2:00:00,8.2824
2:00:00,6.430459
2:00:00,0
3:00:00,0
3:00:00,91.1565
3:00:00,6.848
3:00:00,-0.304159
3:00:00,0
3:00:00,0.079128
3:00:00,137.94975
3:00:00,6.6712
3:00:00,0
3:00:00,0
3:00:00,0
3:00:00,9.7065
3:00:00,0
4:00:00,42.989
4:00:00,4.731
4:00:00,1.558
4:00:00,0
4:00:00,4.59688
4:00:00,0.9
4:00:00,0
4:00:00,0
4:00:00,8.4318
4:00:00,29.62731
4:00:00,0.7392
4:00:00,13.71569
4:00:00,5.11619
4:00:00,9.72609
4:00:00,3.982628
5:00:00,51.904
5:00:00,0
5:00:00,2.17592
5:00:00,8.738731
5:00:00,5
5:00:00,17.1877
5:00:00,40.33441
5:00:00,4.2312
5:00:00,0.36596
5:00:00,8.53334
6:00:00,17.6915
6:00:00,8.78793
6:00:00,7.022
6:00:00,4.149
6:00:00,8.453749
6:00:00,9.0315
6:00:00,4.8704
6:00:00,16.81843
0:00:00,51.78238
0:00:00,22.98975
0:00:00,19.10325
0:00:00,0
0:00:00,-1.740851
0:00:00,2.5
0:00:00,6.15564
0:00:00,9.033
0:00:00,2.5465
0:00:00,203.21687
0:00:00,0
0:00:00,2.43183
0:00:00,26.496214
1:00:00,0
1:00:00,4.7325
1:00:00,0.199
1:00:00,0
1:00:00,0
1:00:00,0
1:00:00,2.08669
1:00:00,0.9
1:00:00,0
1:00:00,0
1:00:00,8.3921
1:00:00,1.54766
1:00:00,7.91707
1:00:00,3.17714
1:00:00,2.84545
2:00:00,6.848
2:00:00,59.16
2:00:00,1.53252
2:00:00,0
2:00:00,0.079236
2:00:00,2.21004
2:00:00,0
2:00:00,1.1174
2:00:00,9.6774
2:00:00,0
2:00:00,0.7913
2:00:00,0
3:00:00,44.221
3:00:00,1.1495
3:00:00,0
3:00:00,2.91399
3:00:00,0
3:00:00,8.3921
3:00:00,29.62438
3:00:00,0.73815
3:00:00,4.26058
3:00:00,4.82917
3:00:00,3.476216
3:00:00,3.402903
4:00:00,23.021
4:00:00,30.224
4:00:00,0
4:00:00,0
4:00:00,-2.132068
4:00:00,2.5
4:00:00,21.63444
4:00:00,103.119
4:00:00,1.9819
4:00:00,121.87825
4:00:00,0
4:00:00,11.87828
5:00:00,4.1495
5:00:00,0
5:00:00,0
5:00:00,0.36786
5:00:00,4.1247
5:00:00,0
5:00:00,19.922747
5:00:00,17.25178
5:00:00,7.31382
5:00:00,11.96097
5:00:00,0.0234
6:00:00,0
6:00:00,84.264
6:00:00,5.12
6:00:00,5.646406
6:00:00,0
0:00:00,0
0:00:00,4.7325
0:00:00,0
0:00:00,0
0:00:00,0
0:00:00,0.54842
0:00:00,0
0:00:00,0.9
0:00:00,0
0:00:00,1.98446
0:00:00,5.08073
0:00:00,0.00065
1:00:00,51.968
1:00:00,0
1:00:00,1.629075
1:00:00,0
1:00:00,0.24522
1:00:00,0
1:00:00,3.05087
1:00:00,0
1:00:00,11.50813
1:00:00,4.4479
1:00:00,0
1:00:00,0.7703
1:00:00,43.418
2:00:00,48.75313
2:00:00,0
2:00:00,7.0285
2:00:00,8.453611
2:00:00,-2.674354
2:00:00,1.2492
2:00:00,0
2:00:00,3.09795
2:00:00,24.780585
2:00:00,0
2:00:00,24.65
3:00:00,52.032
3:00:00,0
3:00:00,0
3:00:00,0
3:00:00,0
3:00:00,5
3:00:00,15.6047
3:00:00,3.9676
3:00:00,0
3:00:00,7.249947
3:00:00,7.20266
4:00:00,0
4:00:00,0
4:00:00,0
4:00:00,0
4:00:00,0
4:00:00,18.68064
4:00:00,4.05261
4:00:00,7.333341
4:00:00,0.00041
5:00:00,50.404
5:00:00,20.89975
5:00:00,0
5:00:00,1.713075
5:00:00,3.08031
5:00:00,0.73815
5:00:00,0
5:00:00,28.12828
5:00:00,0
5:00:00,0.11205
5:00:00,3.2428
5:00:00,0.7032
5:00:00,34.379
6:00:00,22.91575
6:00:00,23.95825
6:00:00,0
6:00:00,0
6:00:00,-2.458935
6:00:00,2.5
6:00:00,38.16844
6:00:00,45.5175
6:00:00,107.40987
6:00:00,45.987725
6:00:00,16.17711
7:00:00,51.968
0:00:00,1.53396
0:00:00,0
0:00:00,0
0:00:00,2.22084
0:00:00,0.68198
0:00:00,0
0:00:00,2.156
0:00:00,0.0558
0:00:00,0.3315
1:00:00,7.018
1:00:00,4.16425
1:00:00,8.452364
1:00:00,9.1609
1:00:00,0
1:00:00,0
1:00:00,4.628108
1:00:00,10.867465
1:00:00,21.10655
1:00:00,24.65
1:00:00,8.2868
1:00:00,6.492543
1:00:00,0
2:00:00,0
2:00:00,94.7665
2:00:00,0
2:00:00,0
2:00:00,3.940338
2:00:00,5
2:00:00,13.0283
2:00:00,137.81838
2:00:00,3.2815
2:00:00,7.283458
2:00:00,4.21385
2:00:00,0
2:00:00,0
3:00:00,0
3:00:00,4.734
3:00:00,0
3:00:00,0
3:00:00,0
3:00:00,0
3:00:00,0.9
